id,name_kr,name_en
1908163,박문보,Park Mun-bo
1902159,문병선,Mun Byeong-seon
1898167,한태수,Han Tae-su
1909167,김재두,Kim Jae-du
1887112,곽한영,Gwag Han-yeong
1886117,곽한영,Gwag Han-yeong
1962113,홍재표,Hong Jae-pyo
1902160,계용각,Gye Yong-gag
1904115,노병연,No Byeong-yeon
1914141,정만용,Jeong Man-yong
1891124,오재봉,Oh Jae-bong
1907159,이현장,Lee Hyeon-jang
1950170,박원용,Park Weon-yong
1901154,윤종현,Yoon Jong-hyeon
1905168,신진우,Shin Jin-u
1910157,김재은,Kim Jae-eun
1892133,박석규,Park Seog-gyu
1909151,박석규,Park Seog-gyu
1904128,박석규,Park Seog-gyu
1911156,안재용,Ahn Jae-yong
1899165,유재익,Yu Jae-ig
187813,박봉래,Park Bong-rae
1917136,신직한,Shin Jig-han
1962120,김홍섭,Kim Hong-seob
1898170,김현곤,Kim Hyeon-gon
1904184,임성근,Lim Seong-geun
1910158,은주표,Eun Ju-pyo
1901155,정태환,Jeong Tae-hwan
1894140,엄주승,Eom Ju-seung
188216,오의균,Oh Yi-gyun
1897158,강무,Kang Mu
1969132,박홍근,Park Hong-geun
1907161,서정천,Seo Jeong-ceon
1891125,이용우,Lee Yong-u
1921135,박주황,Park Ju-hwang
1909171,강석동,Kang Seog-dong
1903171,최병주,Choi Byeong-ju
1908166,김주섭,Kim Ju-seob
1914145,송석철,Song Seog-ceol
1910160,이규창,Lee Gyu-cang
1905171,최윤호,Choi Yun-ho
1932137,류동열,Ryu Dong-yeol
1907163,류동열,Ryu Dong-yeol
1909172,김병기,Kim Byeong-gi
1890116,이규창,Lee Gyu-cang
1896143,오해건,Oh Hae-geon
1891126,박정식,Park Jeong-sig
1919131,곽남규,Gwag Nam-gyu
1907164,이완익,Lee Wan-ig
188918,강유진,Kang Yu-jin
1897159,강유진,Kang Yu-jin
1898172,문정태,Mun Jeong-tae
1909173,이충노,Lee Cung-no
1922127,채중묵,Cae Jung-mug
1894142,황연규,Hwang Yeon-gyu
1901156,고평곤,Ko Pyeong-gon
188117,문은철,Mun Eun-ceol
1911157,한이석,Han I-seog
1907165,문영섭,Mun Yeong-seob
1905172,서재권,Seo Jae-gweon
1893170,홍종익,Hong Jong-ig
1919132,송윤식,Song Yun-sig
1909174,홍금길,Hong Geum-gil
1917137,차재길,Ca Jae-gil
1898174,홍순채,Hong Sun-cae
1882110,임규선,Lim Gyu-seon
1913146,이형갑,Lee Hyeong-gab
1909176,진봉섭,Jin Bong-seob
1912156,이남석,Lee Nam-seog
1907166,이병익,Lee Byeong-ig
1922129,양덕표,Yang Deog-pyo
191815,오재균,Oh Jae-gyun
1922130,박달배,Park Dal-bae
1912158,박팔천,Park Pal-ceon
1891128,최영욱,Choi Yeong-ug
1914184,구중서,Gu Jung-seo
1909124,여도현,Yeo Do-hyeon
1910162,여도현,Yeo Do-hyeon
1905174,정봉식,Jeong Bong-sig
1909177,신순우,Shin Sun-u
1918134,유병관,Yu Byeong-gwan
1913147,기세훈,Gi Se-hun
1910164,정인식,Jeong In-sig
1898178,지창선,Ji Cang-seon
1898179,정흥석,Jeong Heung-seog
1912161,박사봉,Park Sa-bong
1934161,박병일,Park Byeong-il
1945149,박병일,Park Byeong-il
1907170,염동두,Yeom Dong-du
1902164,김낙오,Kim Nag-o
1965177,김영관,Kim Yeong-gwan
1913149,김영관,Kim Yeong-gwan
1908171,이도근,Lee Do-geun
1898180,오종순,Oh Jong-sun
1914150,임대문,Lim Dae-mun
1901159,장순섭,Jang Sun-seob
1913150,김대배,Kim Dae-bae
1899169,이세옥,Lee Se-og
1913151,안규만,Ahn Gyu-man
1889141,차경모,Ca Gyeong-mo
1914153,정종실,Jeong Jong-sil
1904188,김승식,Kim Seung-sig
1924131,김갑자남,Kim Gab-ja-nam
1910166,민영동,Min Yeong-dong
1910167,천재운,Ceon Jae-un
1913152,박래수,Park Rae-su
1901160,김태일,Kim Tae-il
1906166,김점석,Kim Jeom-seog
191817,김용택,Kim Yong-taeg
1909181,손종현,Son Jong-hyeon
1903175,최영래,Choi Yeong-rae
1905177,김만섭,Kim Man-seob
1906122,임봉진,Lim Bong-jin
1913154,임봉진,Lim Bong-jin
1902119,박금석,Park Geum-seog
1895146,김제광,Kim Je-gwang
1915148,양학기,Yang Hag-gi
1915149,임방원,Lim Bang-weon
1920134,손정헌,Son Jeong-heon
1897161,서상국,Seo Sang-gug
1894144,김택용,Kim Taeg-yong
1885114,유상은,Yu Sang-eun
1913155,한규종,Han Gyu-jong
188016,강대흥,Kang Dae-heung
1918136,김창집,Kim Cang-jib
19601154,김창집,Kim Cang-jib
1917140,정병옥,Jeong Byeong-og
1902168,김희옥,Kim Hyi-og
188119,조두현,Cho Du-hyeon
1882111,김행섭,Kim Haeng-seob
1892135,신석범,Shin Seog-beom
1910168,이종재,Lee Jong-jae
1917142,신창호,Shin Cang-ho
1906170,정선기,Jeong Seon-gi
1909183,김경일,Kim Gyeong-il
1920136,김요권,Kim Yo-gweon
1916150,조규섭,Cho Gyu-seob
1903177,김홍용,Kim Hong-yong
1898183,국태일,Gug Tae-il
1903178,김형렬,Kim Hyeong-ryeol
1903179,고재욱,Ko Jae-ug
1903113,정균식,Jeong Gyun-sig
1904191,정균식,Jeong Gyun-sig
187713,신태윤,Shin Tae-yun
1889110,박두인,Park Du-in
1898184,문동호,Mun Dong-ho
1885115,김영현,Kim Yeong-hyeon
1895149,허체,Heo Ce
1909116,유성갑,Yu Seong-gab
1905178,박갑수,Park Gab-su
1897163,김장열,Kim Jang-yeol
1903181,김용상,Kim Yong-sang
1900174,김봉학,Kim Bong-hag
1895147,김상규,Kim Sang-gyu
1910122,김상규,Kim Sang-gyu
1896118,김상규,Kim Sang-gyu
1898185,정상호,Jeong Sang-ho
1902172,박진무,Park Jin-mu
1891129,이병영,Lee Byeong-yeong
1901163,정영선,Jeong Yeong-seon
1910137,김철주,Kim Ceol-ju
1923154,여성구,Yeo Seong-gu
1914155,김재갑,Kim Jae-gab
1911164,장대성,Jang Dae-seong
1902173,조옥현,Cho Og-hyeon
1920138,조옥환,Cho Og-hwan
1889143,조민종,Cho Min-jong
1915150,엄익재,Eom Ig-jae
1913157,이응수,Lee Eung-su
1937124,이재영,Lee Jae-yeong
1958167,이재영,Lee Jae-yeong
1900121,구입본,Gu Ib-bon
1899174,구입본,Gu Ib-bon
1923136,채수한,Cae Su-han
1893158,손인도,Son In-do
1899175,주학진,Ju Hag-jin
1897165,우근호,U Geun-ho
1916151,전병희,Jeon Byeong-hyi
1889144,박상학,Park Sang-hag
1896151,도경훈,Do Gyeong-hun
1890132,류시태,Ryu Si-tae
1894145,서병무,Seo Byeong-mu
1897166,서만준,Seo Man-jun
1909185,변석화,Byeon Seog-hwa
1919136,최준봉,Choi Jun-bong
1907176,김민돈,Kim Min-don
1904192,배수인,Bae Su-in
1902177,이병곤,Lee Byeong-gon
1906176,이돈근,Lee Don-geun
1904193,정열모,Jeong Yeol-mo
1906177,구자연,Gu Ja-yeon
1900177,김명조,Kim Myeong-jo
1917146,강석균,Kang Seog-gyun
1889148,김박영,Kim Bag-yeong
1902179,김우만,Kim U-man
196613,박성현,Park Seong-hyeon
1909186,박성현,Park Seong-hyeon
1895150,홍일흠,Hong Il-heum
1906179,장간환,Jang Gan-hwan
1919137,유세형,Yu Se-hyeong
1900179,최두경,Choi Du-gyeong
1910177,김휘필,Kim Hwi-pil
1900180,하공환,Ha Gong-hwan
1899128,이순,Lee Sun
1887140,유정훈,Yu Jeong-hun
189717,권중수,Kwon Jung-su
1895151,권중수,Kwon Jung-su
1904196,오동근,Oh Dong-geun
1895152,김제우,Kim Je-u
1907179,이철희,Lee Ceol-hyi
1909187,김진항,Kim Jin-hang
1924132,오상환,Oh Sang-hwan
1913159,권오연,Kwon O-yeon
1939123,윤태혁,Yoon Tae-hyeog
1910178,윤태혁,Yoon Tae-hyeog
1896155,강철희,Kang Ceol-hyi
1914156,윤필영,Yoon Pil-yeong
1915153,김태룡,Kim Tae-ryong
1934165,김태룡,Kim Tae-ryong
1951135,박종완,Park Jong-wan
1923138,이령,Lee Ryeong
1900184,정휘양,Jeong Hwi-yang
1914157,이갑호,Lee Gab-ho
1915155,조강소,Cho Gang-so
1906181,황세영,Hwang Se-yeong
1897169,권용준,Kwon Yong-jun
1894147,심선열,Sim Seon-yeol
1918156,홍건원,Hong Geon-weon
1896156,서호,Seo Ho
1897170,박치호,Park Ci-ho
1964119,김두수,Kim Du-su
1914159,김두수,Kim Du-su
1892137,이은우,Lee Eun-u
1908177,박권조,Park Gweon-jo
1893159,이홍규,Lee Hong-gyu
1905183,서연순,Seo Yeon-sun
1906183,장도수,Jang Do-su
1913111,정원영,Jeong Weon-yeong
1914160,정원영,Jeong Weon-yeong
1910179,박광윤,Park Gwang-yun
1915158,허목,Heo Mog
1897124,최병량,Choi Byeong-ryang
18981122,신용진,Shin Yong-jin
1898187,최병량,Choi Byeong-ryang
1898188,김주향,Kim Ju-hyang
1909189,박수생,Park Su-saeng
1910180,임진규,Lim Jin-gyu
1910181,김영락,Kim Yeong-rag
1894148,박래승,Park Rae-seung
1907184,손학익,Son Hag-ig
1899176,최범수,Choi Beom-su
1902181,최상호,Choi Sang-ho
19351108,김재섭,Kim Jae-seob
1889149,김재섭,Kim Jae-seob
1894149,차응준,Ca Eung-jun
1900187,이학문,Lee Hag-mun
19041100,최효향,Choi Hyo-hyang
1903186,장암권,Jang Am-gweon
1918145,이정재,Lee Jeong-jae
1897172,정조영,Jeong Jo-yeong
1899178,장기원,Jang Gi-weon
1920141,방만수,Bang Man-su
188017,이정의,Lee Jeong-yi
1915164,김광호,Kim Gwang-ho
1914163,예준해,Ye Jun-hae
1951182,임희수,Lim Hyi-su
19471119,박봉현,Park Bong-hyeon
1888133,홍재영,Hong Jae-yeong
1907186,이인순,Lee In-sun
1905187,석태영,Seog Tae-yeong
1889150,백남규,Baeg Nam-gyu
1919121,이기인,Lee Gi-in
1885117,장진영,Jang Jin-yeong
1894150,이기인,Lee Gi-in
1909190,도경기,Do Gyeong-gi
1910184,권윤식,Kwon Yun-sig
1912173,이환흥,Lee Hwan-heung
1909192,장호익,Jang Ho-ig
1923139,김인학,Kim In-hag
19421119,정명준,Jeong Myeong-jun
1899180,정명준,Jeong Myeong-jun
1908181,김광산호랑,Kim Gwang-san-ho-rang
1905190,이규숙,Lee Gyu-sug
19171108,문종두,Mun Jong-du
1906186,김경환,Kim Gyeong-hwan
1962114,김경환,Kim Gyeong-hwan
1903145,김경환,Kim Gyeong-hwan
1952192,김종묵,Kim Jong-mug
1896160,김종묵,Kim Jong-mug
1894151,심재건,Sim Jae-geon
1900190,배재후,Bae Jae-hu
1910119,박성우,Park Seong-u
1911170,박성우,Park Seong-u
1902183,조응연,Cho Eung-yeon
1885118,장묵상,Jang Mug-sang
1899182,한감석,Han Gam-seog
1905191,정재하,Jeong Jae-ha
1905192,정한영,Jeong Han-yeong
1916154,권태휴,Kwon Tae-hyu
1895155,전후한,Jeon Hu-han
1903191,고시복,Ko Si-bog
1913164,김수용,Kim Su-yong
1937150,김원식,Kim Weon-sig
1921139,김원식,Kim Weon-sig
19041106,오원근,Oh Weon-geun
1890134,곽기원,Gwag Gi-weon
19481108,정인석,Jeong In-seog
1912174,정인석,Jeong In-seog
1948190,권중호,Kwon Jung-ho
1917148,박상영,Park Sang-yeong
1911172,변익,Byeon Ig
1912175,백재흠,Baeg Jae-heum
1899183,정빈수,Jeong Bin-su
1896161,윤병식,Yoon Byeong-sig
1910187,정우협,Jeong U-hyeob
1909194,전봉빈,Jeon Bong-bin
1963172,김광호,Kim Gwang-ho
1908123,김준훈,Kim Jun-hun
1909195,김준훈,Kim Jun-hun
1923141,손종명,Son Jong-myeong
1888134,권태국,Kwon Tae-gug
1913167,홍순엽,Hong Sun-yeob
1898194,허영호,Heo Yeong-ho
1890135,김덕근,Kim Deog-geun
1895156,조봉년,Cho Bong-nyeon
1920142,이윤우,Lee Yun-u
1897175,박수일,Park Su-il
1903193,신주성,Shin Ju-seong
189321,양한나,Yang Han-na
1900194,김근호,Kim Geun-ho
1910188,박두환,Park Du-hwan
1916156,김인구,Kim In-gu
19041108,박경우,Park Gyeong-u
195415,김칠성,Kim Cil-seong
1893161,심두섭,Sim Du-seob
1897176,김칠성,Kim Cil-seong
19181104,김동욱,Kim Dong-ug
1905194,이중구,Lee Jung-gu
1905195,박춘식,Park Cun-sig
1919142,황명구,Hwang Myeong-gu
1908186,박성수,Park Seong-su
1909128,박성수,Park Seong-su
1964172,박성수,Park Seong-su
1910190,양창은,Yang Cang-eun
1905196,최명구,Choi Myeong-gu
1898198,손공인,Son Gong-in
1894152,김효석,Kim Hyo-seog
1916158,김정복,Kim Jeong-bog
1900197,고천구,Ko Ceon-gu
1903194,김교철,Kim Gyo-ceol
18981100,정성오,Jeong Seong-o
1917151,김정행,Kim Jeong-haeng
1905198,심귀진,Sim Gwi-jin
1887141,하석진,Ha Seog-jin
1919143,윤창윤,Yoon Cang-yun
1906190,허학,Heo Hag
190423,한신광,Han Sin-gwang
1911175,이병진,Lee Byeong-jin
1895117,손문기,Son Mun-gi
1896163,손문기,Son Mun-gi
1914171,박영도,Park Yeong-do
1919145,강석찬,Kang Seog-can
18981101,권태용,Kwon Tae-yong
1915167,박인석,Park In-seog
19091100,강대조,Kang Dae-jo
1894153,정시영,Jeong Si-yeong
1897179,임종후,Lim Jong-hu
1907191,남상목,Nam Sang-mog
1897143,윤치형,Yoon Ci-hyeong
1892140,윤치형,Yoon Ci-hyeong
1889153,안국제,Ahn Gug-je
1937134,박종운,Park Jong-un
1900198,황영환,Hwang Yeong-hwan
1896164,조문태,Cho Mun-tae
1921141,이수조,Lee Su-jo
1916160,조삼제,Cho Sam-je
1915168,이몽룡,Lee Mong-ryong
187714,노정용,No Jeong-yong
1917154,김해권,Kim Hae-gweon
1896165,하홍윤,Ha Hong-yun
1897180,함순영,Ham Sun-yeong
1903196,신홍규,Shin Hong-gyu
1917155,민병구,Min Byeong-gu
1910121,박일현,Park Il-hyeon
1911179,박일현,Park Il-hyeon
1922137,김복식,Kim Bog-sig
19041114,윤술룡,Yoon Sul-ryong
19091103,안종석,Ahn Jong-seog
1892141,김규수,Kim Gyu-su
19051104,강재권,Kang Jae-gweon
1912179,이종태,Lee Jong-tae
1911180,임연수,Lim Yeon-su
1918147,송일한,Song Il-han
1897181,김규환,Kim Gyu-hwan
18981104,이수관,Lee Su-gwan
1897182,조형진,Cho Hyeong-jin
1919149,박태윤,Park Tae-yun
1895159,김두헌,Kim Du-heon
1894155,최현배,Choi Hyeon-bae
18981106,임룡길,Lim Ryong-gil
19091105,이의조,Lee Yi-jo
1922138,오명호,Oh Myeong-ho
1902126,임대천,Lim Dae-ceon
1903198,문위동,Mun Wi-dong
19001101,김주봉,Kim Ju-bong
1914175,윤기은,Yoon Gi-eun
1903199,임대천,Lim Dae-ceon
1896167,방진태,Bang Jin-tae
1906172,김한용,Kim Han-yong
19041116,김한용,Kim Han-yong
1914176,박태현,Park Tae-hyeon
1897125,박태현,Park Tae-hyeon
1918149,안창득,Ahn Cang-deug
196516,김도현,Kim Do-hyeon
1943143,김도현,Kim Do-hyeon
18981110,최필호,Choi Pil-ho
19091106,김시록,Kim Si-rog
1896168,송기용,Song Gi-yong
1911182,안범수,Ahn Beom-su
1920147,임만지,Lim Man-ji
1917158,장영실,Jang Yeong-sil
1912182,최호경,Choi Ho-gyeong
1916162,김인형,Kim In-hyeong
18981111,최환수,Choi Hwan-su
1895118,이기섭,Lee Gi-seob
1906194,이기섭,Lee Gi-seob
1910195,김태희,Kim Tae-hyi
1899151,김태희,Kim Tae-hyi
1907196,변경섭,Byeon Gyeong-seob
1901175,박명국,Park Myeong-gug
1901176,박두조,Park Du-jo
19091109,배삼식,Bae Sam-sig
1918150,윤병원,Yoon Byeong-weon
1888111,진홍기,Jin Hong-gi
1890139,진홍기,Jin Hong-gi
1915172,권영두,Kwon Yeong-du
1902189,천두상,Ceon Du-sang
1919152,정종희,Jeong Jong-hyi
19001122,정재완,Jeong Jae-wan
18981112,이상홍,Lee Sang-hong
1886121,허재기,Heo Jae-gi
1951122,박홍석,Park Hong-seog
1902190,박홍석,Park Hong-seog
1912183,장성구,Jang Seong-gu
19041121,최범술,Choi Beom-sul
1923147,박성재,Park Seong-jae
19061193,김봉두,Kim Bong-du
1908189,김봉두,Kim Bong-du
19041122,윤주선,Yoon Ju-seon
1894157,정용선,Jeong Yong-seon
19041123,정재종,Jeong Jae-jong
1911183,박병옥,Park Byeong-og
1920149,김석종,Kim Seog-jong
19071105,지유춘,Ji Yu-cun
1907199,여재규,Yeo Jae-gyu
1893167,강석권,Kang Seog-gweon
1916165,조용박,Cho Yong-bag
1890141,강보형,Kang Bo-hyeong
1923149,박재덕,Park Jae-deog
1918152,김영규,Kim Yeong-gyu
19001105,권병률,Kwon Byeong-ryul
1914177,민태식,Min Tae-sig
1908199,이우관,Lee U-gwan
1918154,이복상,Lee Bog-sang
19001106,허정일,Heo Jeong-il
19091111,강기문,Kang Gi-mun
1941118,김종섭,Kim Jong-seob
19001111,김종섭,Kim Jong-seob
1901178,한병우,Han Byeong-u
1886122,민영욱,Min Yeong-ug
1901179,최태호,Choi Tae-ho
19041124,권학희,Kwon Hag-hyi
1917128,홍용환,Hong Yong-hwan
1913180,홍용환,Hong Yong-hwan
19101104,김종남,Kim Jong-nam
1902194,정빈,Jeong Bin
193315,박정규,Park Jeong-gyu
19371118,박정규,Park Jeong-gyu
19051111,박정규,Park Jeong-gyu
1892143,정재상,Jeong Jae-sang
1891138,김중수,Kim Jung-su
18981115,임유동,Lim Yu-dong
19031102,표현태,Pyo Hyeon-tae
1892144,하종구,Ha Jong-gu
18981116,윤봉오,Yoon Bong-o
1895162,이원용,Lee Weon-yong
1921146,이희동,Lee Hyi-dong
19051112,윤정훈,Yoon Jeong-hun
1913175,김희복,Kim Hyi-bog
1890127,김영진,Kim Yeong-jin
1901182,차경현,Ca Gyeong-hyeon
1922140,김인선,Kim In-seon
19041127,오용국,Oh Yong-gug
1913176,오건일,Oh Geon-il
1901184,고유혼,Ko Yu-hon
1901185,고유삼,Ko Yu-sam
189719,윤치영,Yoon Ci-yeong
1923150,이희영,Lee Hyi-yeong
1896173,노일경,No Il-gyeong
1893168,윤홍섭,Yoon Hong-seob
1904133,김을길,Kim Eul-gil
19051115,김을길,Kim Eul-gil
19091112,김상만,Kim Sang-man
1940160,송태희,Song Tae-hyi
1921147,송태희,Song Tae-hyi
1904178,원상남,Weon Sang-nam
19091115,유종남,Yu Jong-nam
19061104,허범극,Heo Beom-geug
1908130,최약한,Choi Yag-han
19091116,최약한,Choi Yag-han
1895164,정철영,Jeong Ceol-yeong
19041129,박순기,Park Sun-gi
1915176,유성권,Yu Seong-gweon
1923153,김홍렬,Kim Hong-ryeol
1891114,진영하,Jin Yeong-ha
1893169,진영하,Jin Yeong-ha
1908196,고병억,Ko Byeong-eog
19461111,강창희,Kang Cang-hyi
1897186,이기붕,Lee Gi-bung
19091118,오경환,Oh Gyeong-hwan
1908131,오성환,Oh Seong-hwan
1904134,오성환,Oh Seong-hwan
1914183,박국헌,Park Gug-heon
1915178,최영휘,Choi Yeong-hwi
1908198,이자순,Lee Ja-sun
1911188,이승진,Lee Seung-jin
1897188,홍영선,Hong Yeong-seon
1912186,조영환,Cho Yeong-hwan
19071107,표양문,Pyo Yang-mun
1915180,이홍식,Lee Hong-sig
19041130,김장원,Kim Jang-weon
19051119,성효영,Seong Hyo-yeong
1926133,황칠성,Hwang Cil-seong
18981121,최생준,Choi Saeng-jun
19001112,유기설,Yu Gi-seol
1897131,최생준,Choi Saeng-jun
19001113,유광렬,Yu Gwang-ryeol
19101101,김병완,Kim Byeong-wan
1902199,김인봉,Kim In-bong
19101102,서희석,Seo Hyi-seog
1922143,김원영,Kim Weon-yeong
1930122,박경환,Park Gyeong-hwan
1897189,권영탁,Kwon Yeong-tag
1895167,박경환,Park Gyeong-hwan
18981123,이윤풍,Lee Yun-pung
1901188,여동수,Yeo Dong-su
1920150,고종훈,Ko Jong-hun
189912,여동수,Yeo Dong-su
1919155,손주석,Son Ju-seog
19051121,이상렬,Lee Sang-ryeol
1901189,목욱상,Mog Ug-sang
196911,김병수,Kim Byeong-su
1923155,윤부섭,Yoon Bu-seob
1916128,양재현,Yang Jae-hyeon
1917161,양재현,Yang Jae-hyeon
1914185,홍사혁,Hong Sa-hyeog
1948116,김병수,Kim Byeong-su
1918157,이항,Lee Hang
1924139,백봉운,Baeg Bong-un
19401110,김종남,Kim Jong-nam
188615,김종남,Kim Jong-nam
1890118,김종남,Kim Jong-nam
19041133,이유선,Lee Yu-seon
1915185,정담,Jeong Dam
19021100,최종호,Choi Jong-ho
19101105,배용문,Bae Yong-mun
19091121,윤원준,Yoon Weon-jun
19071109,구자경,Gu Ja-gyeong
19021101,류연태,Ryu Yeon-tae
19001115,임용준,Lim Yong-jun
19001116,지규설,Ji Gyu-seol
19021102,신정균,Shin Jeong-gyun
19101106,원정호,Weon Jeong-ho
1959177,박찬희,Park Can-hyi
1960158,김명호,Kim Myeong-ho
1920152,김명호,Kim Myeong-ho
19101107,이문환,Lee Mun-hwan
1911191,김종근,Kim Jong-geun
188211,전상요,Jeon Sang-yo
1895168,김종근,Kim Jong-geun
1889155,엄익환,Eom Ig-hwan
19031108,전환자,Jeon Hwan-ja
19041134,박건원,Park Geon-weon
1912187,최용길,Choi Yong-gil
1914187,박세동,Park Se-dong
1901190,최헌길,Choi Heon-gil
1887145,라재하,Ra Jae-ha
190314,김중열,Kim Jung-yeol
19061109,한찬석,Han Can-seog
19101108,홍순택,Hong Sun-taeg
1923157,안승갑,Ahn Seung-gab
1899188,전병수,Jeon Byeong-su
1924142,박재섭,Park Jae-seob
1927118,이병일,Lee Byeong-il
1924143,양재형,Yang Jae-hyeong
1912188,정태철,Jeong Tae-ceol
189416,음재원,Eum Jae-weon
1896176,음재원,Eum Jae-weon
1896129,김영기,Kim Yeong-gi
1894112,연병호,Yeon Byeong-ho
19081103,박원식,Park Weon-sig
19021104,서천순,Seo Ceon-sun
1907150,윤길섭,Yoon Gil-seob
19081104,윤길섭,Yoon Gil-seob
1923159,정도원,Jeong Do-weon
1911192,이완구,Lee Wan-gu
19041136,손영도,Son Yeong-do
19091123,홍재은,Hong Jae-eun
1912189,송석렴,Song Seog-ryeom
1911193,주기영,Ju Gi-yeong
1887146,정필제,Jeong Pil-je
1962151,강동준,Kang Dong-jun
1897136,김영배,Kim Yeong-bae
19071114,김영배,Kim Yeong-bae
1932128,김영배,Kim Yeong-bae
189724,노마리아,No Ma-ri-a
1916169,김평중,Kim Pyeong-jung
1920156,장원길,Jang Weon-gil
1888139,심재욱,Sim Jae-ug
19061112,박원종,Park Weon-jong
1916170,방영헌,Bang Yeong-heon
1961124,김동식,Kim Dong-sig
19101109,김동식,Kim Dong-sig
1926129,김용업,Kim Yong-eob
1918160,손병국,Son Byeong-gug
19041141,김영천,Kim Yeong-ceon
19391140,김용표,Kim Yong-pyo
1919159,김용표,Kim Yong-pyo
19071118,유진문,Yu Jin-mun
19031110,이동주,Lee Dong-ju
1928159,김대덕,Kim Dae-deog
19641103,이동주,Lee Dong-ju
19101110,정창화,Jeong Cang-hwa
1933174,정창화,Jeong Cang-hwa
19401128,정창화,Jeong Cang-hwa
1899119,이호철,Lee Ho-ceol
19021105,이호철,Lee Ho-ceol
19091125,김기승,Kim Gi-seung
1901194,구연걸,Gu Yeon-geol
1922147,윤원구,Yoon Weon-gu
19101112,안만봉,Ahn Man-bong
1925136,편중범,Pyeon Jung-beom
1904119,김동준,Kim Dong-jun
1905112,김동준,Kim Dong-jun
1920157,문제중,Mun Je-jung
1921149,곽영주,Gwag Yeong-ju
1924147,노국환,No Gug-hwan
1904169,구을회,Gu Eul-hoe
19051129,구을회,Gu Eul-hoe
1889158,이규갑,Lee Gyu-gab
1913191,원용태,Weon Yong-tae
19101114,천웅,Ceon Ung
19021107,이우식,Lee U-sig
19031113,유춘섭,Yu Cun-seob
1899190,김용철,Kim Yong-ceol
1963134,김용철,Kim Yong-ceol
196617,김용철,Kim Yong-ceol
19031114,김교완,Kim Gyo-wan
19051131,이우영,Lee U-yeong
1916173,정수철,Jeong Su-ceol
1909126,김태주,Kim Tae-ju
19061116,김태주,Kim Tae-ju
1912193,오재화,Oh Jae-hwa
19001119,임영신,Lim Yeong-sin
19091127,오승근,Oh Seung-geun
1935194,김상현,Kim Sang-hyeon
19071121,이홍의,Lee Hong-yi
1903110,오일승,Oh Il-seung
1894159,오일승,Oh Il-seung
1893147,오일승,Oh Il-seung
1919161,강인선,Kang In-seon
1920159,한범석,Han Beom-seog
1901195,진직현,Jin Jig-hyeon
19061117,서형남,Seo Hyeong-nam
1923164,김진현,Kim Jin-hyeon
19411131,이용기,Lee Yong-gi
19091129,이용기,Lee Yong-gi
1914143,박환생,Park Hwan-saeng
19041143,송정용,Song Jeong-yong
1952153,박명규,Park Myeong-gyu
1927135,최홍술,Choi Hong-sul
19101116,김종진,Kim Jong-jin
1888140,은성하,Eun Seong-ha
1922149,한병일,Han Byeong-il
193924,김효정,Kim Hyo-jeong
19071122,신삼훈,Shin Sam-hun
1907146,민정식,Min Jeong-sig
1913194,홍순희,Hong Sun-hyi
1908170,문균,Mun Gyun
19071125,문균,Mun Gyun
1910161,조인앙,Cho In-ang
1905173,김형섭,Kim Hyeong-seob
1934121,이진우,Lee Jin-u
1915191,이진우,Lee Jin-u
1942143,지창수,Ji Cang-su
19081112,지창수,Ji Cang-su
1927136,이숙노,Lee Sug-no
19101118,김종하,Kim Jong-ha
19091108,김종하,Kim Jong-ha
1934156,김종하,Kim Jong-ha
19031116,서정록,Seo Jeong-rog
1895114,김양수,Kim Yang-su
1887138,정순조,Jeong Sun-jo
1889159,정순조,Jeong Sun-jo
1915143,윤주동,Yoon Ju-dong
1917170,윤주동,Yoon Ju-dong
1911199,김병한,Kim Byeong-han
1907169,김병한,Kim Byeong-han
1909121,김병한,Kim Byeong-han
191516,이재수,Lee Jae-su
1899194,고재연,Ko Jae-yeon
19061121,정기환,Jeong Gi-hwan
1923165,박정용,Park Jeong-yong
19111100,양병우,Yang Byeong-u
1888127,이한창,Lee Han-cang
1896178,장원석,Jang Weon-seog
1920165,김병길,Kim Byeong-gil
1917174,김한기,Kim Han-gi
19071127,박창식,Park Cang-sig
19591138,박창식,Park Cang-sig
19111101,김영우,Kim Yeong-u
19001124,김윤희,Kim Yun-hyi
1967149,김영우,Kim Yeong-u
19031117,박팔봉,Park Pal-bong
1901162,박팔봉,Park Pal-bong
19001125,박용주,Park Yong-ju
1923166,최갑원,Choi Gab-weon
1921154,김진관,Kim Jin-gwan
19071128,김효열,Kim Hyo-yeol
1913196,임병석,Lim Byeong-seog
1925140,권영희,Kwon Yeong-hyi
19061122,오남기,Oh Nam-gi
19061123,백쌍암,Baeg Ssang-am
19091135,정동열,Jeong Dong-yeol
1919165,윤대하,Yoon Dae-ha
1918165,이병민,Lee Byeong-min
1912119,박기배,Park Gi-bae
1900169,박기배,Park Gi-bae
1912198,이선웅,Lee Seon-ung
1920167,조덕훈,Cho Deog-hun
1921153,김연제,Kim Yeon-je
1893174,윤대현,Yoon Dae-hyeon
1919166,박종천,Park Jong-ceon
19041147,류인곤,Ryu In-gon
19031118,김재명,Kim Jae-myeong
1899195,박창수,Park Cang-su
1962134,김영춘,Kim Yeong-cun
1913198,김영춘,Kim Yeong-cun
1925142,위복실,Wi Bog-sil
19031119,이상회,Lee Sang-hoe
1919167,고판봉,Ko Pan-bong
1892134,나기보,Na Gi-bo
19111106,김용우,Kim Yong-u
